base,offset,p,q,value,flip_to,flips_page,flips_row
0x16921000,1050,0x16902000,0x16947000,0x1,1,1,4
0x16921000,3617,0x16903000,0x16947000,0xef,0,1,1
0x16927000,1612,0x16904000,0x16940000,0xfd,0,1,1
0x16927000,1612,0x16904000,0x16941000,0xfd,0,1,1
0x16934000,2944,0x16916000,0x16952000,0xef,0,1,1
0x16934000,2944,0x16916000,0x16953000,0xef,0,1,1
0x16934000,2944,0x16917000,0x16952000,0xef,0,1,1
0x16934000,2944,0x16917000,0x16953000,0xef,0,1,1
0x1693e000,290,0x1691d000,0x16959000,0x40,1,1,1
0x1693d000,2442,0x1691f000,0x1695a000,0xfb,0,1,1
0x1693d000,2442,0x1691f000,0x1695b000,0xfb,0,1,1
0x16947000,178,0x16920000,0x16964000,0x7f,0,1,1
0x16956000,792,0x16930000,0x16974000,0x7f,0,2,2
0x16956000,1442,0x16930000,0x16974000,0x7f,0,2,2
0x16956000,792,0x16930000,0x16975000,0x7f,0,2,2
0x16956000,1442,0x16930000,0x16975000,0x7f,0,2,2
0x16956000,792,0x16931000,0x16974000,0x7f,0,2,2
0x16956000,1442,0x16931000,0x16974000,0x7f,0,2,2
0x16956000,792,0x16931000,0x16975000,0x7f,0,2,2
0x16956000,1442,0x16931000,0x16975000,0x7f,0,2,2
0x16962000,3680,0x16940000,0x1698c000,0xbf,0,1,1
0x16960000,2648,0x16942000,0x1698e000,0xef,0,1,1
0x16960000,2648,0x16942000,0x1698f000,0xef,0,1,1
0x16960000,632,0x16943000,0x1698e000,0xf7,0,2,2
0x16960000,2648,0x16943000,0x1698e000,0xef,0,2,2
0x16960000,2648,0x16943000,0x1698f000,0xef,0,1,1
0x16979000,234,0x1695a000,0x16996000,0xdf,0,1,1
0x16979000,234,0x1695a000,0x16997000,0xdf,0,1,1
0x16979000,234,0x1695b000,0x16996000,0xdf,0,1,1
0x16979000,234,0x1695b000,0x16997000,0xdf,0,1,1
0x1697e000,929,0x1695c000,0x16990000,0xfb,0,2,2
0x1697e000,1147,0x1695c000,0x16990000,0xfb,0,2,2
0x1697e000,929,0x1695c000,0x16991000,0xfb,0,2,2
0x1697e000,1147,0x1695c000,0x16991000,0xfb,0,2,2
0x1698e000,400,0x16960000,0x169ac000,0xfe,0,1,3
0x1698f000,1824,0x16960000,0x169ac000,0xfb,0,2,3
0x1698f000,3882,0x16960000,0x169ac000,0xfe,0,2,3
0x16998000,1840,0x16976000,0x169ba000,0x7f,0,1,1
0x16998000,1840,0x16976000,0x169bb000,0x7f,0,2,2
0x16998000,2590,0x16976000,0x169bb000,0x7f,0,2,2
0x16998000,1840,0x16977000,0x169ba000,0x7f,0,1,1
0x16998000,1840,0x16977000,0x169bb000,0x7f,0,1,1
0x169ca000,1745,0x169ac000,0x169e8000,0xdf,0,1,1
0x169ca000,1745,0x169ac000,0x169e9000,0xdf,0,1,1
0x169ca000,1745,0x169ad000,0x169e9000,0xdf,0,1,1
0x169d6000,2730,0x169b1000,0x169f5000,0xfd,0,1,1
0x169df000,19,0x169b8000,0x169fc000,0xdf,0,1,1
0x169d8000,1336,0x169be000,0x169fb000,0xfe,0,1,4
0x169d9000,3360,0x169be000,0x169fb000,0x7f,0,3,4
0x169d9000,3746,0x169be000,0x169fb000,0xfb,0,3,4
0x169d9000,4024,0x169be000,0x169fb000,0xfb,0,3,4
0x169f9000,1728,0x169da000,0x16a06000,0xef,0,1,1
0x169f9000,1728,0x169da000,0x16a07000,0xef,0,1,1
0x169f9000,1728,0x169db000,0x16a06000,0xef,0,2,2
0x169f9000,4008,0x169db000,0x16a06000,0xef,0,2,2
0x169f9000,1728,0x169db000,0x16a07000,0xef,0,1,1
0x16a16000,504,0x169e8000,0x16a35000,0x7f,0,2,2
0x16a16000,1264,0x169e8000,0x16a35000,0xfb,0,2,2
0x16a12000,1792,0x169ec000,0x16a30000,0x40,1,1,1
0x16a28000,314,0x16a0b000,0x16a4e000,0xdf,0,1,1
0x16a45000,1688,0x16a22000,0x16a66000,0xdf,0,1,1
0x16a45000,545,0x16a22000,0x16a67000,0xfe,0,4,4
0x16a45000,1106,0x16a22000,0x16a67000,0x7f,0,4,4
0x16a45000,1688,0x16a22000,0x16a67000,0xdf,0,4,4
0x16a45000,1904,0x16a22000,0x16a67000,0xfe,0,4,4
0x16a45000,1688,0x16a23000,0x16a66000,0xdf,0,2,2
0x16a45000,1904,0x16a23000,0x16a66000,0xfe,0,2,2
0x16a45000,545,0x16a23000,0x16a67000,0xfe,0,4,4
0x16a45000,1106,0x16a23000,0x16a67000,0x7f,0,4,4
0x16a45000,1688,0x16a23000,0x16a67000,0xdf,0,4,4
0x16a45000,1904,0x16a23000,0x16a67000,0xfe,0,4,4
0x16a53000,1523,0x16a35000,0x16a71000,0xdf,0,1,1
0x16a76000,1096,0x16a54000,0x16a98000,0xbf,0,2,3
0x16a76000,3208,0x16a54000,0x16a98000,0xfd,0,2,3
0x16a77000,154,0x16a54000,0x16a98000,0xbf,0,1,3
0x16a76000,1096,0x16a54000,0x16a99000,0xbf,0,2,4
0x16a76000,3208,0x16a54000,0x16a99000,0xfd,0,2,4
0x16a77000,154,0x16a54000,0x16a99000,0xbf,0,2,4
0x16a77000,3368,0x16a54000,0x16a99000,0xef,0,2,4
0x16a76000,1096,0x16a55000,0x16a98000,0xbf,0,2,3
0x16a76000,3208,0x16a55000,0x16a98000,0xfd,0,2,3
0x16a77000,154,0x16a55000,0x16a98000,0xbf,0,1,3
0x16a76000,1096,0x16a55000,0x16a99000,0xbf,0,2,3
0x16a76000,3208,0x16a55000,0x16a99000,0xfd,0,2,3
0x16a77000,154,0x16a55000,0x16a99000,0xbf,0,1,3
0x16a7b000,2122,0x16a59000,0x16a94000,0xfe,0,1,1
0x16a7b000,2122,0x16a59000,0x16a95000,0xfe,0,1,1
0x16a79000,2258,0x16a5a000,0x16a96000,0xfb,0,1,1
0x16a79000,2258,0x16a5a000,0x16a97000,0xfb,0,1,1
0x16a8a000,369,0x16a64000,0x16aa8000,0xfb,0,1,1
0x16a8a000,369,0x16a64000,0x16aa9000,0xfb,0,1,3
0x16a8b000,360,0x16a64000,0x16aa9000,0xfe,0,2,3
0x16a8b000,2338,0x16a64000,0x16aa9000,0x7f,0,2,3
0x16a8a000,369,0x16a65000,0x16aa8000,0xfb,0,1,1
0x16a8a000,369,0x16a65000,0x16aa9000,0xfb,0,1,3
0x16a8b000,360,0x16a65000,0x16aa9000,0xfe,0,2,3
0x16a8b000,2338,0x16a65000,0x16aa9000,0x7f,0,2,3
0x16a88000,2056,0x16a67000,0x16aab000,0x7f,0,1,1
0x16a9f000,3074,0x16a71000,0x16abc000,0xfb,0,1,1
0x16a9f000,2441,0x16a71000,0x16abd000,0xfe,0,2,2
0x16a9f000,3074,0x16a71000,0x16abd000,0xfb,0,2,2
0x16a9d000,3187,0x16a72000,0x16abf000,0x2,1,1,1
0x16aa2000,1185,0x16a80000,0x16ac4000,0xfb,0,1,1
0x16aba000,2240,0x16a99000,0x16add000,0x20,1,1,1
0x16abe000,1904,0x16a9c000,0x16ad8000,0xfd,0,1,2
0x16abf000,3272,0x16a9c000,0x16ad8000,0xfd,0,1,2
0x16abe000,1904,0x16a9c000,0x16ad9000,0xfd,0,1,2
0x16abf000,3272,0x16a9c000,0x16ad9000,0xfd,0,1,2
0x16abe000,1904,0x16a9d000,0x16ad8000,0xfd,0,1,2
0x16abf000,3272,0x16a9d000,0x16ad8000,0xfd,0,1,2
0x16abe000,1904,0x16a9d000,0x16ad9000,0xfd,0,1,2
0x16abf000,3272,0x16a9d000,0x16ad9000,0xfd,0,1,2
0x16ac7000,2954,0x16aa0000,0x16ae4000,0xf7,0,1,1
0x16ade000,800,0x16ab9000,0x16afc000,0xfb,0,1,1
0x16add000,1946,0x16aba000,0x16aff000,0xdf,0,1,1
0x16add000,801,0x16abb000,0x16afe000,0xfb,0,2,2
0x16add000,1946,0x16abb000,0x16afe000,0xdf,0,2,2
0x16add000,1946,0x16abb000,0x16aff000,0xdf,0,1,1
0x16ada000,1616,0x16abc000,0x16af8000,0x7f,0,1,1
0x16ada000,1296,0x16abc000,0x16af9000,0x7f,0,2,2
0x16ada000,1616,0x16abc000,0x16af9000,0x7f,0,2,2
0x16aef000,614,0x16acd000,0x16b10000,0x1,1,1,1
0x16aef000,3744,0x16acd000,0x16b11000,0xbf,0,1,1
0x16b23000,1544,0x16b00000,0x16b44000,0xf7,0,1,1
0x16b36000,1066,0x16b15000,0x16b51000,0xf7,0,1,1
0x16b35000,1368,0x16b16000,0x16b52000,0xbf,0,1,1
0x16b34000,2544,0x16b16000,0x16b53000,0xef,0,1,3
0x16b35000,825,0x16b16000,0x16b53000,0xbf,0,2,3
0x16b35000,1368,0x16b16000,0x16b53000,0xbf,0,2,3
0x16b34000,496,0x16b17000,0x16b52000,0xbf,0,2,4
0x16b34000,2544,0x16b17000,0x16b52000,0xef,0,2,4
0x16b35000,825,0x16b17000,0x16b52000,0xbf,0,2,4
0x16b35000,1368,0x16b17000,0x16b52000,0xbf,0,2,4
0x16b35000,825,0x16b17000,0x16b53000,0xbf,0,1,1
0x16b3a000,1218,0x16b18000,0x16b5c000,0xfb,0,1,1
0x16b3a000,1218,0x16b18000,0x16b5d000,0xfb,0,1,1
0x16b46000,2104,0x16b20000,0x16b64000,0xfb,0,1,1
0x16b46000,2104,0x16b20000,0x16b65000,0xfb,0,1,1
0x16b46000,2104,0x16b21000,0x16b64000,0xfb,0,1,1
0x16b46000,2104,0x16b21000,0x16b65000,0xfb,0,1,1
0x16b48000,2738,0x16b2e000,0x16b6b000,0xfd,0,1,3
0x16b49000,1314,0x16b2e000,0x16b6b000,0xfd,0,2,3
0x16b49000,1858,0x16b2e000,0x16b6b000,0xf7,0,2,3
0x16b48000,2738,0x16b2f000,0x16b6a000,0xfd,0,1,2
0x16b49000,1858,0x16b2f000,0x16b6a000,0xf7,0,1,2
0x16b48000,2738,0x16b2f000,0x16b6b000,0xfd,0,1,3
0x16b49000,1314,0x16b2f000,0x16b6b000,0xfd,0,2,3
0x16b49000,1858,0x16b2f000,0x16b6b000,0xf7,0,2,3
0x16b55000,1328,0x16b32000,0x16b76000,0x7f,0,2,2
0x16b55000,1834,0x16b32000,0x16b76000,0xfb,0,2,2
0x16b55000,1328,0x16b32000,0x16b77000,0x7f,0,2,2
0x16b55000,1834,0x16b32000,0x16b77000,0xfb,0,2,2
0x16b52000,464,0x16b35000,0x16b70000,0xfb,0,1,1
0x16b52000,464,0x16b35000,0x16b71000,0xfb,0,1,1
0x16b51000,1720,0x16b36000,0x16b72000,0xfe,0,1,1
0x16b51000,1720,0x16b36000,0x16b73000,0xfe,0,2,2
0x16b51000,2673,0x16b36000,0x16b73000,0xdf,0,2,2
0x16b51000,1720,0x16b37000,0x16b72000,0xfe,0,2,2
0x16b51000,2673,0x16b37000,0x16b72000,0xdf,0,2,2
0x16b51000,1720,0x16b37000,0x16b73000,0xfe,0,2,2
0x16b51000,2673,0x16b37000,0x16b73000,0xdf,0,2,2
0x16b5c000,1698,0x16b3a000,0x16b7f000,0xef,0,1,2
0x16b5d000,378,0x16b3a000,0x16b7f000,0x80,1,1,2
0x16b63000,2056,0x16b40000,0x16b8c000,0xfd,0,1,1
0x16b63000,2056,0x16b40000,0x16b8d000,0xfd,0,1,1
0x16b64000,1320,0x16b46000,0x16b8a000,0xef,0,1,1
0x16b64000,1320,0x16b46000,0x16b8b000,0xef,0,1,1
0x16b8f000,272,0x16b60000,0x16bac000,0xdf,0,1,1
0x16b8f000,272,0x16b60000,0x16bad000,0xdf,0,1,1
0x16b94000,1810,0x16b7b000,0x16bb6000,0xfd,0,1,1
0x16b95000,2772,0x16b7b000,0x16bb7000,0xef,0,1,1
0x16baa000,2011,0x16b88000,0x16bcc000,0xf7,0,1,1
0x16baa000,2011,0x16b88000,0x16bcd000,0xf7,0,1,1
0x16baa000,2011,0x16b89000,0x16bcc000,0xf7,0,2,2
0x16baa000,3314,0x16b89000,0x16bcc000,0xef,0,2,2
0x16baa000,2011,0x16b89000,0x16bcd000,0xf7,0,1,1
0x16ba8000,3364,0x16b8a000,0x16bce000,0xbf,0,1,2
0x16ba9000,128,0x16b8a000,0x16bce000,0xfd,0,1,2
0x16ba9000,128,0x16b8a000,0x16bcf000,0xfd,0,1,1
0x16ba9000,128,0x16b8b000,0x16bce000,0xfd,0,1,1
0x16ba9000,128,0x16b8b000,0x16bcf000,0xfd,0,1,1
0x16bbf000,1833,0x16b9c000,0x16bd9000,0xfd,0,2,4
0x16bbf000,3018,0x16b9c000,0x16bd9000,0xef,0,2,4
0x16bbe000,1754,0x16b9c000,0x16bd9000,0x20,1,1,4
0x16bbf000,1425,0x16b9c000,0x16bd9000,0x4,1,1,4
0x16bda000,1514,0x16bbc000,0x16bf9000,0x7f,0,1,1
0x16bd9000,2632,0x16bbf000,0x16bfb000,0xfe,0,1,1
0x16bfa000,1920,0x16bd8000,0x16c05000,0xfd,0,1,2
0x16bfb000,4048,0x16bd8000,0x16c05000,0xbf,0,1,2
0x16bfa000,1208,0x16bd9000,0x16c04000,0xef,0,2,3
0x16bfa000,1920,0x16bd9000,0x16c04000,0xfd,0,2,3
0x16bfb000,4048,0x16bd9000,0x16c04000,0xbf,0,1,3
0x16bfb000,4048,0x16bd9000,0x16c05000,0xbf,0,1,1
0x16bf8000,2424,0x16bda000,0x16c06000,0xbf,0,1,2
0x16bf9000,1408,0x16bda000,0x16c06000,0xbf,0,1,2
0x16bf8000,2424,0x16bda000,0x16c07000,0xbf,0,1,3
0x16bf9000,1408,0x16bda000,0x16c07000,0xbf,0,2,3
0x16bf9000,3425,0x16bda000,0x16c07000,0xfd,0,2,3
0x16bf8000,2424,0x16bdb000,0x16c06000,0xbf,0,1,3
0x16bf9000,1408,0x16bdb000,0x16c06000,0xbf,0,2,3
0x16bf9000,3425,0x16bdb000,0x16c06000,0xfd,0,2,3
0x16bf8000,2424,0x16bdb000,0x16c07000,0xbf,0,1,3
0x16bf9000,1408,0x16bdb000,0x16c07000,0xbf,0,2,3
0x16bf9000,3425,0x16bdb000,0x16c07000,0xfd,0,2,3
0x16c14000,3976,0x16beb000,0x16c37000,0xdf,0,1,1
0x16c12000,288,0x16bec000,0x16c30000,0xfb,0,5,5
0x16c12000,2355,0x16bec000,0x16c30000,0x7f,0,5,5
0x16c12000,3409,0x16bec000,0x16c30000,0xdf,0,5,5
0x16c12000,3592,0x16bec000,0x16c30000,0xfe,0,5,5
0x16c12000,3625,0x16bec000,0x16c30000,0xdf,0,5,5
0x16c12000,2355,0x16bec000,0x16c31000,0x7f,0,3,3
0x16c12000,3409,0x16bec000,0x16c31000,0xdf,0,3,3
0x16c12000,3625,0x16bec000,0x16c31000,0xdf,0,3,3
0x16c12000,288,0x16bed000,0x16c30000,0xfb,0,5,5
0x16c12000,2355,0x16bed000,0x16c30000,0x7f,0,5,5
0x16c12000,3409,0x16bed000,0x16c30000,0xdf,0,5,5
0x16c12000,3592,0x16bed000,0x16c30000,0xfe,0,5,5
0x16c12000,3625,0x16bed000,0x16c30000,0xdf,0,5,5
0x16c12000,288,0x16bed000,0x16c31000,0xfb,0,5,5
0x16c12000,2355,0x16bed000,0x16c31000,0x7f,0,5,5
0x16c12000,3409,0x16bed000,0x16c31000,0xdf,0,5,5
0x16c12000,3592,0x16bed000,0x16c31000,0xfe,0,5,5
0x16c12000,3625,0x16bed000,0x16c31000,0xdf,0,5,5
0x16c10000,3411,0x16bee000,0x16c32000,0xfb,0,1,2
0x16c11000,1211,0x16bee000,0x16c32000,0x7f,0,1,2
0x16c22000,1418,0x16c00000,0x16c44000,0xfd,0,2,3
0x16c22000,3627,0x16c00000,0x16c44000,0xbf,0,2,3
0x16c23000,2225,0x16c00000,0x16c44000,0xbf,0,1,3
0x16c22000,1418,0x16c00000,0x16c45000,0xfd,0,1,2
0x16c23000,2225,0x16c00000,0x16c45000,0xbf,0,1,2
0x16c2b000,3032,0x16c08000,0x16c4d000,0xfe,0,1,1
0x16c2b000,3032,0x16c09000,0x16c4d000,0xfe,0,1,1
0x16c33000,200,0x16c10000,0x16c54000,0xef,0,1,1
0x16c32000,1652,0x16c10000,0x16c55000,0xef,0,1,2
0x16c33000,200,0x16c10000,0x16c55000,0xef,0,1,2
0x16c32000,1652,0x16c11000,0x16c54000,0xef,0,1,3
0x16c33000,200,0x16c11000,0x16c54000,0xef,0,2,3
0x16c33000,834,0x16c11000,0x16c54000,0xbf,0,2,3
0x16c32000,1652,0x16c11000,0x16c55000,0xef,0,1,3
0x16c33000,200,0x16c11000,0x16c55000,0xef,0,2,3
0x16c33000,834,0x16c11000,0x16c55000,0xbf,0,2,3
0x16c30000,3096,0x16c13000,0x16c57000,0xbf,0,1,1
0x16c37000,2074,0x16c14000,0x16c51000,0x80,1,1,1
0x16c3e000,1058,0x16c1c000,0x16c59000,0xdf,0,1,1
0x16c3e000,1011,0x16c1d000,0x16c58000,0xfb,0,2,2
0x16c3e000,1058,0x16c1d000,0x16c58000,0xdf,0,2,2
0x16c3e000,1058,0x16c1d000,0x16c59000,0xdf,0,2,2
0x16c3e000,2937,0x16c1d000,0x16c59000,0xfb,0,2,2
0x16c47000,1488,0x16c20000,0x16c64000,0xfb,0,1,1
0x16c42000,154,0x16c25000,0x16c61000,0x2,1,1,1
0x16c56000,3257,0x16c30000,0x16c74000,0x2,1,1,2
0x16c57000,177,0x16c30000,0x16c74000,0x40,1,1,2
0x16c56000,994,0x16c30000,0x16c75000,0x7f,0,3,3
0x16c56000,2665,0x16c30000,0x16c75000,0xfe,0,3,3
0x16c56000,3097,0x16c30000,0x16c75000,0x7f,0,3,3
0x16c56000,994,0x16c31000,0x16c75000,0x7f,0,3,3
0x16c56000,2665,0x16c31000,0x16c75000,0xfe,0,3,3
0x16c56000,3097,0x16c31000,0x16c75000,0x7f,0,3,3
0x16c70000,480,0x16c53000,0x16c9f000,0x1,1,1,1
0x16c76000,170,0x16c54000,0x16c98000,0xef,0,2,2
0x16c76000,1176,0x16c54000,0x16c98000,0xbf,0,2,2
0x16c76000,170,0x16c54000,0x16c99000,0xef,0,1,1
0x16c76000,1176,0x16c55000,0x16c98000,0xbf,0,1,1
0x16c76000,1176,0x16c55000,0x16c99000,0xbf,0,1,1
0x16c74000,1256,0x16c57000,0x16c9a000,0xfd,0,1,1
0x16c74000,1256,0x16c57000,0x16c9b000,0xfd,0,1,1
0x16c8e000,585,0x16c60000,0x16cac000,0xfb,0,2,2
0x16c8e000,1160,0x16c60000,0x16cac000,0xfb,0,2,2
0x16c8e000,585,0x16c60000,0x16cad000,0xfb,0,2,2
0x16c8e000,1160,0x16c60000,0x16cad000,0xfb,0,2,2
0x16c8e000,585,0x16c61000,0x16cac000,0xfb,0,2,2
0x16c8e000,1160,0x16c61000,0x16cac000,0xfb,0,2,2
0x16c8e000,585,0x16c61000,0x16cad000,0xfb,0,2,2
0x16c8e000,1160,0x16c61000,0x16cad000,0xfb,0,2,2
0x16c85000,4024,0x16c6a000,0x16ca6000,0x1,1,1,1
0x16c80000,2330,0x16c6f000,0x16ca2000,0x1,1,1,1
0x16c9d000,3064,0x16c73000,0x16cbe000,0x8,1,2,2
0x16c9d000,3320,0x16c73000,0x16cbe000,0x40,1,2,2
0x16ca2000,2755,0x16c80000,0x16cc4000,0xfb,0,1,1
0x16ccd000,560,0x16caa000,0x16cee000,0x8,1,1,1
0x16cca000,2738,0x16cac000,0x16ce9000,0xdf,0,1,1
0x16cca000,2738,0x16cad000,0x16ce9000,0xdf,0,1,1
0x16cd8000,8,0x16cbe000,0x16cfb000,0xfb,0,1,1
0x16cd8000,8,0x16cbf000,0x16cfa000,0xfb,0,2,2
0x16cd8000,3897,0x16cbf000,0x16cfa000,0xdf,0,2,2
0x16cd8000,8,0x16cbf000,0x16cfb000,0xfb,0,2,2
0x16cd8000,3897,0x16cbf000,0x16cfb000,0xdf,0,2,2
0x16d05000,1184,0x16cfb000,0x16d26000,0xfe,0,1,1
0x16d22000,1930,0x16d00000,0x16d44000,0xef,0,1,2
0x16d23000,3196,0x16d00000,0x16d44000,0xfd,0,1,2
0x16d23000,3196,0x16d00000,0x16d45000,0xfd,0,1,1
0x16d20000,1059,0x16d03000,0x16d46000,0x4,1,1,1
0x16d4d000,114,0x16d2a000,0x16d6e000,0x1,1,1,1
0x16d51000,2530,0x16d37000,0x16d72000,0xdf,0,1,1
0x16d51000,2530,0x16d37000,0x16d73000,0xdf,0,1,1
0x16d68000,1194,0x16d4b000,0x16d87000,0x40,1,1,1
0x16d8e000,296,0x16d60000,0x16dac000,0xfe,0,1,1
0x16d8d000,3680,0x16d62000,0x16daf000,0x8,1,1,1
0x16d92000,2646,0x16d7c000,0x16db1000,0xf7,0,1,1
0x16d92000,2646,0x16d7d000,0x16db0000,0xf7,0,1,2
0x16d93000,1938,0x16d7d000,0x16db0000,0xf7,0,1,2
0x16db8000,1808,0x16d9b000,0x16dde000,0xbf,0,1,1
0x16db8000,1808,0x16d9b000,0x16ddf000,0xbf,0,5,6
0x16db8000,2409,0x16d9b000,0x16ddf000,0xf7,0,5,6
0x16db8000,2435,0x16d9b000,0x16ddf000,0xbf,0,5,6
0x16db8000,2739,0x16d9b000,0x16ddf000,0xbf,0,5,6
0x16db8000,3449,0x16d9b000,0x16ddf000,0xef,0,5,6
0x16db9000,1448,0x16d9b000,0x16ddf000,0xef,0,1,6
0x16dd7000,186,0x16db0000,0x16df4000,0x20,1,1,1
0x16dd7000,186,0x16db0000,0x16df5000,0x20,1,1,1
0x16dd6000,3626,0x16db1000,0x16df5000,0xf7,0,1,1
0x16deb000,3417,0x16dc8000,0x16e14000,0x20,1,1,1
0x16e15000,2633,0x16deb000,0x16e36000,0x7f,0,1,2
0x16e15000,2737,0x16deb000,0x16e36000,0x2,1,1,2
0x16e12000,1976,0x16ded000,0x16e30000,0x7f,0,1,1
0x16e12000,691,0x16ded000,0x16e31000,0x7f,0,2,2
0x16e12000,4048,0x16ded000,0x16e31000,0xdf,0,2,2
0x16e04000,266,0x16dfa000,0x16e26000,0xfe,0,2,2
0x16e04000,337,0x16dfa000,0x16e26000,0xdf,0,2,2
0x16e22000,1634,0x16e00000,0x16e44000,0xef,0,1,2
0x16e23000,3611,0x16e00000,0x16e44000,0xf7,0,1,2
0x16e23000,3611,0x16e00000,0x16e45000,0xf7,0,1,1
0x16e47000,4081,0x16e21000,0x16e64000,0x40,1,1,1
0x16e43000,730,0x16e24000,0x16e61000,0x7f,0,1,1
0x16e42000,745,0x16e25000,0x16e60000,0xfb,0,1,2
0x16e43000,730,0x16e25000,0x16e60000,0x7f,0,1,2
0x16e52000,362,0x16e34000,0x16e70000,0xdf,0,1,1
0x16e52000,3728,0x16e34000,0x16e71000,0xfe,0,1,1
0x16e52000,3289,0x16e35000,0x16e70000,0x7f,0,3,3
0x16e52000,3529,0x16e35000,0x16e70000,0xfe,0,3,3
0x16e52000,3728,0x16e35000,0x16e70000,0xfe,0,3,3
0x16e52000,755,0x16e35000,0x16e71000,0xdf,0,4,4
0x16e52000,3003,0x16e35000,0x16e71000,0x7f,0,4,4
0x16e52000,3529,0x16e35000,0x16e71000,0xfe,0,4,4
0x16e52000,3728,0x16e35000,0x16e71000,0xfe,0,4,4
0x16e50000,1328,0x16e36000,0x16e72000,0x7f,0,1,1
0x16e73000,2124,0x16e50000,0x16e9c000,0xfd,0,1,1
0x16e72000,1792,0x16e50000,0x16e9d000,0xbf,0,2,3
0x16e72000,2865,0x16e50000,0x16e9d000,0xf7,0,2,3
0x16e73000,2124,0x16e50000,0x16e9d000,0xfd,0,1,3
0x16e73000,2124,0x16e51000,0x16e9c000,0xfd,0,1,1
0x16e72000,1792,0x16e51000,0x16e9d000,0xbf,0,2,3
0x16e72000,2865,0x16e51000,0x16e9d000,0xf7,0,2,3
0x16e73000,2124,0x16e51000,0x16e9d000,0xfd,0,1,3
0x16e8e000,384,0x16e60000,0x16eac000,0xfb,0,1,1
0x16e82000,3091,0x16e6c000,0x16ea0000,0xef,0,1,1
0x16e82000,3091,0x16e6d000,0x16ea0000,0xef,0,1,1
0x16e9e000,107,0x16e70000,0x16ebc000,0xfb,0,1,1
0x16e9a000,2480,0x16e74000,0x16eb8000,0x7f,0,1,2
0x16e9b000,392,0x16e74000,0x16eb8000,0xfb,0,1,2
0x16e98000,3878,0x16e77000,0x16ebb000,0x40,1,1,4
0x16e99000,1488,0x16e77000,0x16ebb000,0x10,1,3,4
0x16e99000,2688,0x16e77000,0x16ebb000,0x10,1,3,4
0x16e99000,3305,0x16e77000,0x16ebb000,0x2,1,3,4
0x16ec8000,1154,0x16eaf000,0x16eea000,0x40,1,1,1
0x16edf000,3745,0x16eb9000,0x16efd000,0x2,1,1,1
0x16edc000,3443,0x16eba000,0x16efe000,0xfe,0,1,1
0x16f16000,3123,0x16ee9000,0x16f35000,0x40,1,1,1
0x16f05000,2649,0x16efa000,0x16f27000,0xfb,0,1,1
0x16f05000,131,0x16efb000,0x16f26000,0x7f,0,2,2
0x16f05000,2649,0x16efb000,0x16f26000,0xfb,0,2,2
0x16f22000,2488,0x16f00000,0x16f44000,0xfd,0,1,1
0x16f65000,1776,0x16f47000,0x16f8b000,0xbf,0,1,1
0x16f6b000,593,0x16f48000,0x16f84000,0xdf,0,1,1
0x16f6a000,2442,0x16f48000,0x16f85000,0x7f,0,1,2
0x16f6b000,2106,0x16f48000,0x16f85000,0xdf,0,1,2
0x16f6a000,2442,0x16f49000,0x16f85000,0x7f,0,1,2
0x16f6b000,2106,0x16f49000,0x16f85000,0xdf,0,1,2
0x16f8e000,3728,0x16f60000,0x16fac000,0xdf,0,1,2
0x16f8f000,1456,0x16f60000,0x16fac000,0xfb,0,1,2
0x16f8c000,2720,0x16f62000,0x16faf000,0x7f,0,1,1
0x16f8a000,1708,0x16f64000,0x16fa9000,0xfe,0,1,1
0x16f89000,2115,0x16f66000,0x16fab000,0xdf,0,1,1
0x16f9e000,465,0x16f71000,0x16fbd000,0x40,1,1,1
0x16f9d000,4008,0x16f72000,0x16fbe000,0xfe,0,1,1
0x16f9d000,4008,0x16f72000,0x16fbf000,0xfe,0,1,1
0x16fa2000,3690,0x16f80000,0x16fc4000,0xdf,0,1,1
0x16fa2000,3690,0x16f80000,0x16fc5000,0xdf,0,1,1
0x16feb000,2009,0x16fc8000,0x17014000,0x4,1,1,1
0x16feb000,1172,0x16fc8000,0x17015000,0xf7,0,1,1
0x16ffc000,3706,0x16fdf000,0x17002000,0x4,1,1,1
0x16ffd000,2400,0x16fdf000,0x17003000,0xbf,0,1,1
0x17032000,832,0x17010000,0x17055000,0x20,1,1,1
0x17047000,2994,0x17021000,0x17065000,0x2,1,1,1
0x17044000,2043,0x17022000,0x17066000,0x7f,0,2,4
0x17044000,3634,0x17022000,0x17066000,0x7f,0,2,4
0x17045000,2992,0x17022000,0x17066000,0x7f,0,2,4
0x17045000,3305,0x17022000,0x17066000,0xfe,0,2,4
0x17044000,2043,0x17022000,0x17067000,0x7f,0,1,1
0x17044000,2043,0x17023000,0x17066000,0x7f,0,2,4
0x17044000,3634,0x17023000,0x17066000,0x7f,0,2,4
0x17045000,2992,0x17023000,0x17066000,0x7f,0,2,4
0x17045000,3305,0x17023000,0x17066000,0xfe,0,2,4
0x17044000,2043,0x17023000,0x17067000,0x7f,0,2,3
0x17044000,3634,0x17023000,0x17067000,0x7f,0,2,3
0x17045000,3305,0x17023000,0x17067000,0xfe,0,1,3
0x17040000,1608,0x17026000,0x17062000,0xfb,0,1,1
0x17040000,1608,0x17026000,0x17063000,0xfb,0,1,1
0x17040000,1608,0x17027000,0x17062000,0xfb,0,1,1
0x17040000,1608,0x17027000,0x17063000,0xfb,0,1,1
